"","...1","id","especie","ultima_modificacion","altura","circ_tronco_cm","diametro_tronco","long","lat","seccion","nombre_seccion","area_seccion","inclinacion_peligrosa","circ_tronco_cm_cat"
"9442",9442,11493,"Morera","18/02/2011 13:49","Alto (> 8 mts)",170,"Grande",-68.85375,-32.86511,6,"Residencial Norte",2694682,0,"medio"
"9443",9443,21692,"Morera","10/06/2011 08:16","Alto (> 8 mts)",150,"Grande",-68.85701,-32.89519,5,"Residencial Sur",2423809,0,"medio"
"9444",9444,17409,"Morera","03/08/2011 12:53","Alto (> 8 mts)",135,"Grande",-68.83587,-32.86706,4,"Cuarta Oeste",1173333,0,"medio"
"9445",9445,22657,"Morera","21/06/2011 11:10","Alto (> 8 mts)",125,"Grande",-68.86022,-32.9005,5,"Residencial Sur",2423809,0,"medio"
"9446",9446,10243,"Paraiso","10/12/2010 10:25","Bajo (2 - 4 mts)",15,"Chico",-68.84934,-32.87239,6,"Residencial Norte",2694682,0,"bajo"
"9447",9447,24347,"Catalpa","26/01/2011 12:17","Alto (> 8 mts)",125,"Grande",-68.84421,-32.90282,2,"Barrio Civico",2366816,0,"medio"
"9448",9448,21002,"Fresno europeo","22/06/2011 09:31","Alto (> 8 mts)",160,"Grande",-68.86264,-32.90131,5,"Residencial Sur",2423809,0,"medio"
"9449",9449,45451,"Fresno europeo","16/09/2011 11:02","Medio (4 - 8 mts)",70,"Grande",-68.82218,-32.87132,4,"Cuarta Este <U+0041>rea Fundacional",1822016,0,"bajo"
"9450",9450,5826,"Paraiso","03/05/2011 11:12","Medio (4 - 8 mts)",93,"Grande",-68.84318,-32.8743,1,"Parque Central",1655358,0,"bajo"
"9451",9451,42030,"Pltano","08/04/2011 13:19","Alto (> 8 mts)",205,"Grande",-68.84068,-32.88002,1,"Parque Central",1655358,0,"alto"
"9452",9452,9546,"Prunas","08/02/2011 12:05","Bajo (2 - 4 mts)",28,"Mediano",-68.85486,-32.86501,6,"Residencial Norte",2694682,0,"bajo"
"9453",9453,33838,"Fresno americano","16/05/2011 13:24","Medio (4 - 8 mts)",120,"Grande",-68.85338,-32.88586,5,"Residencial Sur",2423809,0,"medio"
"9454",9454,3832,"Olmo bola","02/09/2011 10:35","Medio (4 - 8 mts)",74,"Grande",-68.82972,-32.86994,4,"Cuarta Este <U+0041>rea Fundacional",1822016,0,"bajo"
"9455",9455,10789,"Jacarand","31/03/2011 09:56","Bajo (2 - 4 mts)",50,"Mediano",-68.8498,-32.87737,6,"Residencial Norte",2694682,0,"bajo"
"9456",9456,5682,"Olmo bola","03/05/2011 12:24","Alto (> 8 mts)",85,"Grande",-68.83838,-32.87629,1,"Parque Central",1655358,0,"bajo"
"9457",9457,30424,"Pltano","21/02/2011 12:21","Alto (> 8 mts)",180,"Grande",-68.84169,-32.88885,3,"Parque O'Higgins",1531146,0,"medio"
"9458",9458,30751,"Morera","02/02/2011 09:39","Alto (> 8 mts)",130,"Grande",-68.85473,-32.869,6,"Residencial Norte",2694682,0,"medio"
"9459",9459,47315,"Fresno europeo","21/09/2011 11:14","Medio (4 - 8 mts)",50,"Mediano",-68.831,-32.87529,4,"Cuarta Este <U+0041>rea Fundacional",1822016,0,"bajo"
"9460",9460,43314,"Fresno europeo","05/10/2011 13:44","Medio (4 - 8 mts)",80,"Grande",-68.83342,-32.87886,1,"Parque Central",1655358,0,"bajo"
"9461",9461,234,"Pltano","06/03/2012 09:32","Alto (> 8 mts)",165,"Grande",-68.83816,-32.87043,4,"Cuarta Oeste",1173333,0,"medio"
"9462",9462,15580,"Paraiso","16/11/2011 16:29","Bajo (2 - 4 mts)",14,"Chico",-68.86132,-32.87146,7,"Residencial Parque",1786336,0,"bajo"
"9463",9463,46772,"Paraiso sombrilla","05/09/2011 10:35","Bajo (2 - 4 mts)",76,"Grande",-68.83384,-32.86995,4,"Cuarta Oeste",1173333,0,"bajo"
"9464",9464,11819,"Morera","02/03/2011 13:36","Alto (> 8 mts)",160,"Grande",-68.84963,-32.86584,6,"Residencial Norte",2694682,0,"medio"
"9465",9465,18111,"Morera","28/07/2011 10:13","Alto (> 8 mts)",160,"Grande",-68.84071,-32.86971,4,"Cuarta Oeste",1173333,1,"medio"
"9466",9466,9436,"Acacia SP","11/02/2011 12:09","Medio (4 - 8 mts)",80,"Grande",-68.85651,-32.86452,6,"Residencial Norte",2694682,0,"bajo"
"9467",9467,47607,"Fresno americano","08/09/2011 11:27","Alto (> 8 mts)",95,"Grande",-68.82925,-32.87148,4,"Cuarta Este <U+0041>rea Fundacional",1822016,0,"bajo"
"9468",9468,3455,"Paraiso","19/08/2011 10:43","Medio (4 - 8 mts)",86,"Grande",-68.82741,-32.86852,4,"Cuarta Este <U+0041>rea Fundacional",1822016,0,"bajo"
"9469",9469,15981,"Perenne","10/08/2011 10:35","Bajo (2 - 4 mts)",100,"Grande",-68.84381,-32.87219,4,"Cuarta Oeste",1173333,0,"bajo"
"9470",9470,47785,"Conifera","23/09/2011 13:33","Medio (4 - 8 mts)",63,"Grande",-68.8276,-32.87327,4,"Cuarta Este <U+0041>rea Fundacional",1822016,0,"bajo"
"9471",9471,36604,"Morera","15/06/2011 14:57","Medio (4 - 8 mts)",140,"Grande",-68.85712,-32.8827,7,"Residencial Parque",1786336,1,"medio"
"9472",9472,37477,"lamo blanco","04/01/2011 13:10","Alto (> 8 mts)",80,"Grande",-68.85735,-32.87153,6,"Residencial Norte",2694682,0,"bajo"
"9473",9473,40320,"Pltano","08/04/2011 13:07","Alto (> 8 mts)",190,"Grande",-68.84375,-32.88139,1,"Parque Central",1655358,1,"medio"
"9474",9474,9813,"Fresno europeo","12/01/2011 10:03","Medio (4 - 8 mts)",64,"Grande",-68.84546,-32.86368,4,"Cuarta Oeste",1173333,0,"bajo"
"9475",9475,12277,"Morera","10/01/2011 10:09","Alto (> 8 mts)",190,"Grande",-68.84513,-32.86772,4,"Cuarta Oeste",1173333,1,"medio"
"9476",9476,16493,"Morera","04/08/2011 13:49","Alto (> 8 mts)",164,"Grande",-68.84188,-32.86555,4,"Cuarta Oeste",1173333,0,"medio"
"9477",9477,23257,"Fresno europeo","27/01/2012 12:28","Bajo (2 - 4 mts)",70,"Grande",-68.85181,-32.90154,2,"Barrio Civico",2366816,0,"bajo"
"9478",9478,31918,"Morera","01/06/2011 12:53","Medio (4 - 8 mts)",110,"Grande",-68.85761,-32.88454,5,"Residencial Sur",2423809,0,"medio"
"9479",9479,43532,"Tilo","19/10/2011 17:23","Muy bajo (1 - 2 mts)",6,"Chico",-68.83087,-32.88255,3,"Parque O'Higgins",1531146,0,"bajo"
"9480",9480,3524,"Olmo comun","05/09/2011 09:43","Medio (4 - 8 mts)",158,"Grande",-68.82726,-32.8683,4,"Cuarta Este <U+0041>rea Fundacional",1822016,0,"medio"
"9481",9481,489,"Jacarand","07/03/2012 09:57","Bajo (2 - 4 mts)",25,"Mediano",-68.82257,-32.86788,4,"Cuarta Este <U+0041>rea Fundacional",1822016,1,"bajo"
"9482",9482,26296,"Fresno europeo","21/10/2011 09:19","Medio (4 - 8 mts)",115,"Grande",-68.83257,-32.88882,3,"Parque O'Higgins",1531146,1,"medio"
"9483",9483,40262,"Acer","14/04/2011 09:53","Medio (4 - 8 mts)",120,"Grande",-68.84646,-32.88211,1,"Parque Central",1655358,0,"medio"
"9484",9484,21596,"Eucalyptus","12/05/2011 09:54","Alto (> 8 mts)",190,"Grande",-68.85509,-32.89393,5,"Residencial Sur",2423809,0,"medio"
"9485",9485,5598,"Fresno europeo","19/04/2011 09:47","Muy bajo (1 - 2 mts)",3,"Chico",-68.83696,-32.88004,1,"Parque Central",1655358,0,"bajo"
"9486",9486,15829,"Paraiso sombrilla","24/11/2011 11:16","Bajo (2 - 4 mts)",50,"Mediano",-68.87193,-32.87622,7,"Residencial Parque",1786336,0,"bajo"
"9487",9487,8121,"Fresno europeo","16/03/2011 12:18","Medio (4 - 8 mts)",38,"Mediano",-68.84089,-32.89136,2,"Barrio Civico",2366816,0,"bajo"
"9488",9488,24494,"Paraiso","10/01/2011 12:53","Alto (> 8 mts)",120,"Grande",-68.84677,-32.90258,2,"Barrio Civico",2366816,0,"medio"
"9489",9489,19418,"Paraiso","04/07/2011 11:43","Alto (> 8 mts)",140,"Grande",-68.83586,-32.87217,4,"Cuarta Oeste",1173333,0,"medio"
"9490",9490,34189,"Morera","03/03/2011 10:53","Medio (4 - 8 mts)",124,"Grande",-68.85335,-32.87347,6,"Residencial Norte",2694682,0,"medio"
"9491",9491,5281,"Morera","28/04/2011 09:32","Bajo (2 - 4 mts)",36,"Mediano",-68.8445,-32.8771,1,"Parque Central",1655358,0,"bajo"
"9492",9492,14092,"Morera","02/12/2011 09:06","Medio (4 - 8 mts)",40,"Mediano",-68.87659,-32.86885,8,"Aeroparque",2203365,0,"bajo"
"9493",9493,14778,"Prunas","06/12/2011 13:08","Muy bajo (1 - 2 mts)",20,"Chico",-68.87915,-32.86872,8,"Aeroparque",2203365,0,"bajo"
"9494",9494,41410,"Fresno europeo","15/04/2011 13:01","Bajo (2 - 4 mts)",52,"Mediano",-68.84249,-32.88252,1,"Parque Central",1655358,0,"bajo"
"9495",9495,8204,"Ligustro","15/03/2011 09:28","Alto (> 8 mts)",56,"Mediano",-68.8413,-32.89298,2,"Barrio Civico",2366816,1,"bajo"
"9496",9496,26681,"Ligustro","10/11/2011 09:45","Muy bajo (1 - 2 mts)",12,"Chico",-68.83236,-32.89421,3,"Parque O'Higgins",1531146,0,"bajo"
"9497",9497,31730,"Morera","18/05/2011 09:34","Medio (4 - 8 mts)",99,"Grande",-68.86035,-32.89075,5,"Residencial Sur",2423809,0,"bajo"
"9498",9498,19654,"Paraiso","13/07/2011 09:54","Alto (> 8 mts)",158,"Grande",-68.8352,-32.87041,4,"Cuarta Oeste",1173333,0,"medio"
"9499",9499,13563,"Morera","28/01/2011 09:40","Bajo (2 - 4 mts)",24,"Mediano",-68.85059,-32.86363,6,"Residencial Norte",2694682,0,"bajo"
"9500",9500,1208,"Tilo","29/11/2011 12:24","Medio (4 - 8 mts)",40,"Mediano",-68.87724,-32.86579,8,"Aeroparque",2203365,0,"bajo"
"9501",9501,44742,"Morera","23/08/2011 13:11","Alto (> 8 mts)",180,"Grande",-68.82374,-32.86866,4,"Cuarta Este <U+0041>rea Fundacional",1822016,0,"medio"
"9502",9502,30555,"Morera","08/02/2011 09:56","Alto (> 8 mts)",120,"Grande",-68.85706,-32.86644,6,"Residencial Norte",2694682,0,"medio"
"9503",9503,2920,"Conifera","19/09/2011 11:20","Medio (4 - 8 mts)",44,"Mediano",-68.82029,-32.87233,4,"Cuarta Este <U+0041>rea Fundacional",1822016,0,"bajo"
"9504",9504,36092,"Acer","06/04/2011 09:22","Medio (4 - 8 mts)",56,"Mediano",-68.85505,-32.87632,6,"Residencial Norte",2694682,0,"bajo"
"9505",9505,19986,"Morera","16/08/2011 10:46","Alto (> 8 mts)",175,"Grande",-68.83478,-32.86789,4,"Cuarta Oeste",1173333,0,"medio"
"9506",9506,10139,"Fresno europeo","28/12/2010 13:38","Muy bajo (1 - 2 mts)",11,"Chico",-68.85523,-32.87132,6,"Residencial Norte",2694682,0,"bajo"
"9507",9507,4112,"Morera","30/09/2011 12:28","Alto (> 8 mts)",130,"Grande",-68.82595,-32.87441,4,"Cuarta Este <U+0041>rea Fundacional",1822016,0,"medio"
"9508",9508,14193,"Paraiso","30/11/2011 13:21","Medio (4 - 8 mts)",135,"Grande",-68.8771,-32.8673,8,"Aeroparque",2203365,0,"medio"
"9509",9509,31210,"Fresno americano","04/02/2011 13:23","Medio (4 - 8 mts)",72,"Grande",-68.8535,-32.86452,6,"Residencial Norte",2694682,0,"bajo"
"9510",9510,28657,"Morera","23/02/2011 09:15","Alto (> 8 mts)",144,"Grande",-68.8487,-32.89073,2,"Barrio Civico",2366816,0,"medio"
"9511",9511,48145,"Fresno europeo","17/08/2011 10:40","Medio (4 - 8 mts)",115,"Grande",-68.83026,-32.86793,4,"Cuarta Este <U+0041>rea Fundacional",1822016,0,"medio"
"9512",9512,27632,"Morera","07/11/2011 10:08","Muy bajo (1 - 2 mts)",16,"Chico",-68.83802,-32.89534,2,"Barrio Civico",2366816,0,"bajo"
"9513",9513,2817,"Fresno europeo","09/11/2011 09:02","Medio (4 - 8 mts)",120,"Grande",-68.83294,-32.89271,3,"Parque O'Higgins",1531146,0,"medio"
"9514",9514,3528,"Caducifolio","05/09/2011 09:39","Bajo (2 - 4 mts)",36,"Mediano",-68.82729,-32.86863,4,"Cuarta Este <U+0041>rea Fundacional",1822016,0,"bajo"
"9515",9515,27619,"Morera","07/11/2011 10:32","Medio (4 - 8 mts)",142,"Grande",-68.8395,-32.89506,2,"Barrio Civico",2366816,1,"medio"
"9516",9516,1565,"Fresno americano","21/11/2011 16:40","Bajo (2 - 4 mts)",26,"Mediano",-68.87336,-32.87823,7,"Residencial Parque",1786336,0,"bajo"
"9517",9517,14020,"Acacia SP","29/11/2011 17:05","Muy bajo (1 - 2 mts)",36,"Mediano",-68.87889,-32.8654,8,"Aeroparque",2203365,0,"bajo"
"9518",9518,9012,"Acer","11/01/2011 13:37","Medio (4 - 8 mts)",35,"Mediano",-68.84533,-32.86701,4,"Cuarta Oeste",1173333,0,"bajo"
"9519",9519,39214,"Acer","26/11/2010 09:55","Bajo (2 - 4 mts)",35,"Mediano",-68.85517,-32.8726,6,"Residencial Norte",2694682,0,"bajo"
"9520",9520,16558,"Paraiso","27/07/2011 09:48","Muy bajo (1 - 2 mts)",25,"Mediano",-68.84091,-32.86561,4,"Cuarta Oeste",1173333,0,"bajo"
"9521",9521,28978,"Morera","25/04/2011 09:42","Alto (> 8 mts)",170,"Grande",-68.84621,-32.88625,1,"Parque Central",1655358,0,"medio"
"9522",9522,9608,"Paraiso sombrilla","27/01/2011 13:42","Medio (4 - 8 mts)",110,"Grande",-68.84976,-32.86404,6,"Residencial Norte",2694682,0,"medio"
"9523",9523,13048,"Morera","15/02/2011 12:52","Medio (4 - 8 mts)",154,"Grande",-68.84475,-32.86446,4,"Cuarta Oeste",1173333,0,"medio"
"9524",9524,12355,"Morera","13/01/2011 12:23","Alto (> 8 mts)",95,"Grande",-68.84755,-32.86666,6,"Residencial Norte",2694682,0,"bajo"
"9525",9525,12769,"Ligustro","21/01/2011 12:15","Medio (4 - 8 mts)",80,"Grande",-68.84782,-32.86442,6,"Residencial Norte",2694682,0,"bajo"
"9526",9526,22600,"Morera","23/06/2011 11:33","Alto (> 8 mts)",145,"Grande",-68.86176,-32.90048,5,"Residencial Sur",2423809,0,"medio"
"9527",9527,35714,"Morera","04/03/2011 12:48","Alto (> 8 mts)",150,"Grande",-68.85492,-32.87305,6,"Residencial Norte",2694682,0,"medio"
"9528",9528,15207,"Paraiso","16/11/2011 13:05","Bajo (2 - 4 mts)",46,"Mediano",-68.85992,-32.86944,6,"Residencial Norte",2694682,1,"bajo"
"9529",9529,36632,"Morera","14/06/2011 19:04","Medio (4 - 8 mts)",100,"Grande",-68.85811,-32.88164,7,"Residencial Parque",1786336,0,"bajo"
"9530",9530,32416,"Morera","24/05/2011 10:44","Muy bajo (1 - 2 mts)",4,"Chico",-68.85069,-32.88866,5,"Residencial Sur",2423809,0,"bajo"
"9531",9531,30900,"Olmo bola","17/02/2011 10:46","Alto (> 8 mts)",160,"Grande",-68.8541,-32.86655,6,"Residencial Norte",2694682,0,"medio"
"9532",9532,37015,"Prunas","07/04/2011 17:29","Bajo (2 - 4 mts)",42,"Mediano",-68.85656,-32.87715,6,"Residencial Norte",2694682,0,"bajo"
"9533",9533,47002,"Morera","08/09/2011 13:39","Alto (> 8 mts)",102,"Grande",-68.83191,-32.87144,4,"Cuarta Este <U+0041>rea Fundacional",1822016,0,"medio"
"9534",9534,43354,"Acacia SP","26/10/2011 12:24","Bajo (2 - 4 mts)",28,"Mediano",-68.83281,-32.88004,3,"Parque O'Higgins",1531146,0,"bajo"
"9535",9535,31579,"Morera","13/06/2011 11:16","Alto (> 8 mts)",115,"Grande",-68.85925,-32.88917,5,"Residencial Sur",2423809,1,"medio"
"9536",9536,29223,"Pltano","03/03/2011 10:11","Alto (> 8 mts)",240,"Grande",-68.84535,-32.8874,1,"Parque Central",1655358,1,"alto"
"9537",9537,26823,"Prunas","09/11/2011 12:07","Alto (> 8 mts)",75,"Grande",-68.83368,-32.89397,3,"Parque O'Higgins",1531146,0,"bajo"
"9538",9538,30117,"Fresno europeo","26/04/2011 09:39","Muy bajo (1 - 2 mts)",5,"Chico",-68.84131,-32.88698,3,"Parque O'Higgins",1531146,0,"bajo"
"9539",9539,34006,"Pltano","27/05/2011 10:31","Alto (> 8 mts)",150,"Grande",-68.85335,-32.88505,5,"Residencial Sur",2423809,1,"medio"
"9540",9540,43461,"Fresno europeo","03/10/2011 09:54","Bajo (2 - 4 mts)",36,"Mediano",-68.83228,-32.87955,4,"Cuarta Este <U+0041>rea Fundacional",1822016,0,"bajo"
"9541",9541,38725,"Morera","15/12/2010 09:57","Alto (> 8 mts)",180,"Grande",-68.85107,-32.87127,6,"Residencial Norte",2694682,0,"medio"
"9542",9542,22553,"Fresno europeo","17/06/2011 07:58","Medio (4 - 8 mts)",48,"Mediano",-68.86235,-32.89986,5,"Residencial Sur",2423809,1,"bajo"
"9543",9543,19341,"Eucalyptus","19/07/2011 10:57","Muy bajo (1 - 2 mts)",12,"Chico",-68.83627,-32.87053,4,"Cuarta Oeste",1173333,0,"bajo"
"9544",9544,22441,"Olmo comun","28/06/2011 09:31","Alto (> 8 mts)",140,"Grande",-68.86188,-32.89814,5,"Residencial Sur",2423809,0,"medio"
"9545",9545,10998,"Morera","23/03/2011 09:59","Alto (> 8 mts)",125,"Grande",-68.85232,-32.88154,1,"Parque Central",1655358,0,"medio"
"9546",9546,36977,"Morera","07/04/2011 16:46","Medio (4 - 8 mts)",32,"Mediano",-68.85695,-32.87859,7,"Residencial Parque",1786336,0,"bajo"
"9547",9547,6622,"Jacarand","11/05/2011 11:47","Bajo (2 - 4 mts)",10,"Chico",-68.85889,-32.89259,5,"Residencial Sur",2423809,0,"bajo"
"9548",9548,36133,"Morera","04/04/2011 09:44","Alto (> 8 mts)",140,"Grande",-68.85198,-32.87788,6,"Residencial Norte",2694682,0,"medio"
"9549",9549,47046,"Fresno europeo","15/09/2011 09:55","Medio (4 - 8 mts)",50,"Mediano",-68.83178,-32.8719,4,"Cuarta Este <U+0041>rea Fundacional",1822016,0,"bajo"
"9550",9550,17131,"Morera","15/08/2011 13:43","Alto (> 8 mts)",110,"Grande",-68.83652,-32.86249,4,"Cuarta Oeste",1173333,1,"medio"
"9551",9551,22427,"Morera","15/06/2011 09:32","Medio (4 - 8 mts)",62,"Grande",-68.85967,-32.89911,5,"Residencial Sur",2423809,0,"bajo"
"9552",9552,45802,"Fresno europeo","01/09/2011 11:04","Medio (4 - 8 mts)",120,"Grande",-68.81927,-32.8704,4,"Cuarta Este <U+0041>rea Fundacional",1822016,0,"medio"
"9553",9553,34013,"Morera","27/05/2011 10:02","Medio (4 - 8 mts)",100,"Grande",-68.85439,-32.8851,5,"Residencial Sur",2423809,1,"bajo"
"9554",9554,4683,"Morera","05/08/2011 09:47","Alto (> 8 mts)",150,"Grande",-68.83669,-32.86497,4,"Cuarta Oeste",1173333,0,"medio"
"9555",9555,10334,"Morera","30/11/2010 10:36","Alto (> 8 mts)",90,"Grande",-68.85599,-32.8722,6,"Residencial Norte",2694682,0,"bajo"
"9556",9556,10435,"Paraiso","11/03/2011 09:53","Alto (> 8 mts)",150,"Grande",-68.85637,-32.87349,6,"Residencial Norte",2694682,0,"medio"
"9557",9557,2146,"Pltano","09/11/2011 10:42","Medio (4 - 8 mts)",42,"Mediano",-68.83944,-32.89125,3,"Parque O'Higgins",1531146,0,"bajo"
"9558",9558,22545,"Morera","17/06/2011 10:09","Alto (> 8 mts)",195,"Grande",-68.86125,-32.89941,5,"Residencial Sur",2423809,1,"medio"
"9559",9559,21309,"Caducifolio","14/06/2011 15:14","Muy bajo (1 - 2 mts)",3,"Chico",-68.85372,-32.89762,5,"Residencial Sur",2423809,0,"bajo"
"9560",9560,7854,"Paraiso","03/06/2011 09:53","Medio (4 - 8 mts)",130,"Grande",-68.85885,-32.88436,5,"Residencial Sur",2423809,0,"medio"
"9561",9561,37808,"Fresno europeo","10/12/2010 12:41","Medio (4 - 8 mts)",65,"Grande",-68.84895,-32.87183,6,"Residencial Norte",2694682,0,"bajo"
"9562",9562,4262,"Morera","07/07/2011 12:16","Alto (> 8 mts)",190,"Grande",-68.83703,-32.87256,4,"Cuarta Oeste",1173333,0,"medio"
"9563",9563,24802,"Pltano","18/02/2011 08:37","Alto (> 8 mts)",240,"Grande",-68.84096,-32.89708,2,"Barrio Civico",2366816,0,"alto"
"9564",9564,5847,"Morera","06/05/2011 13:58","Medio (4 - 8 mts)",35,"Mediano",-68.84165,-32.8793,1,"Parque Central",1655358,0,"bajo"
"9565",9565,6432,"Morera","09/05/2011 13:51","Bajo (2 - 4 mts)",32,"Mediano",-68.86097,-32.88654,5,"Residencial Sur",2423809,0,"bajo"
"9566",9566,31236,"Morera","04/02/2011 12:09","Bajo (2 - 4 mts)",26,"Mediano",-68.85403,-32.86434,6,"Residencial Norte",2694682,0,"bajo"
"9567",9567,19839,"Jacarand","04/08/2011 09:56","Muy bajo (1 - 2 mts)",6,"Chico",-68.83525,-32.86472,4,"Cuarta Oeste",1173333,1,"bajo"
"9568",9568,38077,"Conifera","06/12/2010 09:06","Alto (> 8 mts)",160,"Grande",-68.8472,-32.87215,6,"Residencial Norte",2694682,0,"medio"
"9569",9569,9512,"Olmo comun","03/02/2011 12:00","Medio (4 - 8 mts)",80,"Grande",-68.85289,-32.86482,6,"Residencial Norte",2694682,0,"bajo"
"9570",9570,47477,"Fresno americano","20/09/2011 11:05","Alto (> 8 mts)",86,"Grande",-68.82939,-32.87532,4,"Cuarta Este <U+0041>rea Fundacional",1822016,0,"bajo"
"9571",9571,15872,"Perenne","28/11/2011 21:01","Muy bajo (1 - 2 mts)",18,"Chico",-68.87244,-32.87703,7,"Residencial Parque",1786336,0,"bajo"
"9572",9572,11258,"Morera","12/01/2011 15:00","Alto (> 8 mts)",210,"Grande",-68.84655,-32.89982,2,"Barrio Civico",2366816,0,"alto"
"9573",9573,20733,"Morera","31/05/2011 10:19","Medio (4 - 8 mts)",68,"Grande",-68.86323,-32.89721,5,"Residencial Sur",2423809,0,"bajo"
"9574",9574,31290,"Morera","03/02/2011 10:08","Alto (> 8 mts)",160,"Grande",-68.84988,-32.86297,6,"Residencial Norte",2694682,0,"medio"
"9575",9575,6012,"Fresno europeo","02/05/2011 12:06","Medio (4 - 8 mts)",85,"Grande",-68.84595,-32.87952,1,"Parque Central",1655358,0,"bajo"
"9576",9576,416,"Morera","06/03/2012 12:32","Medio (4 - 8 mts)",120,"Grande",-68.81826,-32.86733,4,"Cuarta Este <U+0041>rea Fundacional",1822016,0,"medio"
"9577",9577,28919,"Morera","28/02/2011 13:08","Alto (> 8 mts)",250,"Grande",-68.84662,-32.88718,1,"Parque Central",1655358,0,"alto"
"9578",9578,20673,"Fresno europeo","01/06/2011 11:22","Medio (4 - 8 mts)",95,"Grande",-68.86146,-32.89695,5,"Residencial Sur",2423809,0,"bajo"
"9579",9579,31462,"Morera","13/07/2011 11:30","Alto (> 8 mts)",130,"Grande",-68.85029,-32.88488,1,"Parque Central",1655358,0,"medio"
"9580",9580,37413,"Paraiso","03/01/2011 12:29","Medio (4 - 8 mts)",50,"Mediano",-68.85724,-32.87162,6,"Residencial Norte",2694682,0,"bajo"
"9581",9581,10083,"Pltano","20/10/2010 13:44","Alto (> 8 mts)",260,"Grande",-68.84576,-32.87119,6,"Residencial Norte",2694682,0,"alto"
"9582",9582,34320,"Morera","09/03/2011 09:38","Alto (> 8 mts)",164,"Grande",-68.8518,-32.8746,6,"Residencial Norte",2694682,0,"medio"
"9583",9583,23228,"Paraiso","24/01/2011 11:33","Alto (> 8 mts)",132,"Grande",-68.8515,-32.90161,2,"Barrio Civico",2366816,1,"medio"
"9584",9584,7881,"Paraiso","16/06/2011 12:29","Medio (4 - 8 mts)",56,"Mediano",-68.85421,-32.8893,5,"Residencial Sur",2423809,0,"bajo"
"9585",9585,29082,"Fresno americano","28/04/2011 09:24","Alto (> 8 mts)",165,"Grande",-68.84437,-32.88629,1,"Parque Central",1655358,0,"medio"
"9586",9586,532,"Morera","08/03/2012 17:57","Medio (4 - 8 mts)",140,"Grande",-68.82144,-32.86842,4,"Cuarta Este <U+0041>rea Fundacional",1822016,0,"medio"
"9587",9587,19573,"Morera","14/07/2011 10:33","Alto (> 8 mts)",140,"Grande",-68.83804,-32.87236,4,"Cuarta Oeste",1173333,0,"medio"
"9588",9588,6884,"Fresno europeo","26/05/2011 11:16","Muy bajo (1 - 2 mts)",17,"Chico",-68.85959,-32.8957,5,"Residencial Sur",2423809,0,"bajo"
"9589",9589,45243,"Morera","29/09/2011 11:33","Alto (> 8 mts)",110,"Grande",-68.82332,-32.87317,4,"Cuarta Este <U+0041>rea Fundacional",1822016,0,"medio"
"9590",9590,1295,"Paraiso","30/11/2011 17:51","Bajo (2 - 4 mts)",16,"Chico",-68.87744,-32.86935,8,"Aeroparque",2203365,0,"bajo"
"9591",9591,17194,"Morera","30/06/2011 13:30","Alto (> 8 mts)",110,"Grande",-68.83614,-32.86261,4,"Cuarta Oeste",1173333,0,"medio"
"9592",9592,3671,"Fresno americano","25/08/2011 13:58","Muy bajo (1 - 2 mts)",8,"Chico",-68.8201,-32.86949,4,"Cuarta Este <U+0041>rea Fundacional",1822016,0,"bajo"
"9593",9593,26428,"Fresno europeo","09/11/2011 09:29","Medio (4 - 8 mts)",120,"Grande",-68.83445,-32.89218,3,"Parque O'Higgins",1531146,0,"medio"
"9594",9594,19454,"Morera","12/07/2011 12:13","Alto (> 8 mts)",85,"Grande",-68.83823,-32.87075,4,"Cuarta Oeste",1173333,0,"bajo"
"9595",9595,40057,"Fresno europeo","19/04/2011 12:26","Medio (4 - 8 mts)",110,"Grande",-68.84495,-32.87915,1,"Parque Central",1655358,0,"medio"
"9596",9596,29050,"Olmo comun","18/04/2011 12:09","Medio (4 - 8 mts)",95,"Grande",-68.84395,-32.8865,1,"Parque Central",1655358,0,"bajo"
"9597",9597,11017,"Morera","07/04/2011 15:07","Alto (> 8 mts)",94,"Grande",-68.85885,-32.88129,7,"Residencial Parque",1786336,1,"bajo"
"9598",9598,34473,"Morera","10/03/2011 13:13","Medio (4 - 8 mts)",104,"Grande",-68.84909,-32.87413,6,"Residencial Norte",2694682,0,"medio"
"9599",9599,42692,"Morera","03/10/2011 08:05","Alto (> 8 mts)",170,"Grande",-68.82828,-32.87676,4,"Cuarta Este <U+0041>rea Fundacional",1822016,1,"medio"
"9600",9600,3505,"Conifera","02/09/2011 10:27","Alto (> 8 mts)",45,"Mediano",-68.82632,-32.86884,4,"Cuarta Este <U+0041>rea Fundacional",1822016,0,"bajo"
